4.7382463936732115,2.0887321420361715,3.4410233117401727,3.263772831295727,4.304434998799443,4.413182162916305,3.1098083840594155,5.225130708763352,2.985271470050169,3.767722458639929,2.490685183879839,4.8780471518715185,2.78442175795833,3.669895765531647,4.10442252089759,2.9729820394541284,2.636757506285362,3.9887008114962894,1.8896165875881537,4.21057500318537
7.04683011182485,4.728681647941314,7.029405271904137,5.8545524212811255,5.922850831328023,6.485026600771967,4.5198631425558835,7.048906514232828,5.321278542769686,4.411787824717179,5.181760476145622,6.369626137314672,5.416361840025965,5.176615377848579,6.881927233671625,4.591205605208562,4.773704216827813,5.955640871509041,4.100447736611131,6.9610136764769015
6.2453114214746845,4.707957791416526,6.548108709699421,6.923679485587649,6.483717442871833,6.658913111597107,5.954286042998097,5.843155921793375,4.924019866703373,4.988796349507139,6.773371475869689,6.45362967173096,5.456817217236164,6.215211618296718,7.311660615625804,4.918509026539731,6.331448791690189,5.765821871371283,5.227525171944079,5.78369269624821
5.244235528203257,4.783935097714652,4.386713123366436,6.378446496983596,4.087762756299948,4.734841317175002,3.7199618562529952,4.116456789766181,4.502787279715492,5.114446891569436,5.410944020293999,5.184949805722912,4.947230591964382,5.33033769445708,6.113326465129661,5.012527275239445,5.230812527800253,6.02221572808704,4.254094454457385,5.3111243967609365
4.698114910834503,4.7782531118130205,4.361358151288558,7.650317528120791,5.58277404636881,4.541912342615041,4.715813968275986,4.387802914192891,4.971571677118043,5.555709367577856,5.730102993479281,5.718470515016798,4.575372659117827,4.055147056039919,5.24965281443278,4.525864992853819,5.171341821451373,6.417975624386327,4.726817453693574,6.009002011241373
4.276780480535099,6.273449724005276,4.766328779038613,6.454771488280511,5.547729609669051,4.331221905494597,5.188514447565409,4.456826420927477,5.631158777553684,4.991164630118042,6.134089350807669,6.07113384298065,5.352965064505459,5.148433230128723,5.484246458150448,5.111821866844004,5.672924795950259,6.389337059036888,5.718808070693013,5.299679733229576
2.420534428263656,4.546831545572641,4.297198239835903,5.451727173943163,5.650313286264408,3.8605412027053387,4.1511016091285295,1.6964640978753907,4.244457815139937,4.770591222386925,6.098413506627311,4.363877174851933,5.418790269060076,3.873179670833972,4.99532115849933,4.193941680061095,5.4950229898590575,3.482929663218346,3.7151750483437516,3.2148339613945662
2.6696316563883156,3.866646053682361,2.648768849751274,5.020184005069299,4.335085806614204,0.7787610419953203,1.9748538705819216,1.6998483138519083,4.132696251014581,3.1287898279563517,4.147370603072488,2.806259857472487,4.7503319594225095,2.721142524605294,2.744420708300568,3.2015013457213772,3.0862527668842925,1.6497019236955492,3.3792681322165476,0.826736599527022
1.6164335060378987,2.3713832365413126,2.0577756310373676,3.0174538376871802,3.0633219353218353,0.003970729673834432,1.558132524076768,1.414121694335726,3.235985176030529,3.157808444546575,4.100632018100334,2.994662682076581,3.2348013707958416,1.016998487179584,2.5963044512182787,1.2691961194107027,2.4208353159002716,0.6046117624623422,2.8126169241722994,1.6749121982905053
0.1719650085154079,1.743668073219154,2.2428615375499885,1.7528884550287247,3.10360419988764,0.21327633129927775,2.5856187273786224,1.6806142891696119,3.3788320933382336,3.0259170557264823,3.523825065702784,2.496752506586603,3.3584652411500944,1.6535327002577052,1.8602591925888337,2.1991929533097068,1.1190099080211982,1.181251446903034,2.1810466353272733,2.213470203877062
0.5593393801349437,1.9981221357434789,2.14489921861631,2.2973079556912044,2.729659185698305,0.33280462288219254,0.6848342832227015,1.5018393375200267,2.980123721871558,2.830206867667045,2.8757791487542703,2.0908183638833426,3.277401213420397,1.572950867586338,1.4830339241169153,1.2143241169338448,1.9538012312029207,0.8991960920447342,3.5407912721676813,2.3748196138937883
0.09245655485747689,1.658915968280648,1.0397974670408519,1.7023454546383818,2.8306031839794104,0.17510026705764736,1.3039091393298574,0.9605140724139892,1.1733923979096756,1.6709172106206815,3.6482688110813837,1.0653497047327067,1.9359023568815266,0.5145595971611292,0.5971119419343428,0.284346542762682,0.437573607615503,1.2085574416458535,2.88252395657791,1.8781309920046945
-0.3992148915331838,1.1047269144985739,1.173479085259622,0.33914601389409693,0.9212703422974343,-0.4061993294491524,-0.7521147165349744,1.0001188128824083,1.9968457180418882,1.961215117302023,1.9350247276598573,1.2620408336682984,1.473357109969643,0.12228060138943832,1.159818123969488,0.7310199080276519,0.3118645116839284,1.3869997152680815,1.2964455292805879,0.765959653371016
-2.0260896461177698,-0.07178699020682794,-0.057247863399030596,0.0491204110834787,-0.2824910879445964,-1.4802395575672074,-1.1189781768763272,-0.7789701629264867,0.46284484249011376,1.3231217726594746,1.2381501155909431,0.8024929984031655,0.13213173639083733,-1.2146980088675334,0.5098968640250064,-0.4887073695872742,0.04125865150791952,0.32011714229203625,-0.33946925469352013,0.022232696712613575
-2.224230572576988,-1.5004702790973987,-0.4789994280502092,-0.40889675041738033,-1.832978606728817,-1.4929619508556982,-2.4183826698001494,-0.6251624408199052,0.1380902311804108,-0.45116400052194516,-0.9059889361871672,-0.6423504542383807,-1.0599602518222186,-1.288923435949238,0.18121259563650743,-1.2160048804748795,-0.5145015090531775,-0.15446717726265036,-1.2926782328887694,0.5326672943057246
-1.6721955177394978,-1.8765638581146096,-0.125963874004451,-1.7305549429709894,-2.2796475382564982,-0.818844746153635,-2.4250031073934277,-0.505552801041803,-0.9019131463625216,-0.36375552262514194,-1.70038491431276,-0.1647798312504623,-2.4432161492403766,-1.7087467992393504,-0.6148164804308653,-2.0854576844897244,-1.3962583777652469,-0.018484620698514975,-1.0002133559858963,-0.9661523548953608
0.19511884295803103,-1.899020589069297,0.5898779018918584,-1.062199712250434,-2.4878124820587613,-1.1933173459745714,-2.0505063768773537,-0.5684276413240219,-1.111679803327348,-0.12831491929156438,-0.1997562706991968,-1.7010700547740158,-2.713347973058906,-2.0290909405916437,-0.33794047075060385,-0.963020593850967,-0.9074702072954992,0.13629903033106436,-1.0350126114049703,-0.18586245411537636
-0.14976095185706656,-1.5075715581461435,0.682061595532051,-2.0072889525733024,-1.7792650520627136,-0.4437029027458012,-2.7985667690604292,1.4891092242255397,-1.094403927849688,-0.08132268734700587,-0.9106532637526297,-0.9366927541869576,-1.9353584971689568,-0.8358426340055438,0.10180212103318204,-0.9849176611990911,-1.1422311688872333,1.0456771982592694,-0.6204668254119032,0.7988646582835437
